"","ds","Month","Temp","ID","mass","mass_prev","SGR","SGR_2m","SMR","SMR_mass","SMR_resid","SMR_prev","SMR_mass_prev","MMR","MMR_mass","MMR_prev","MMR_mass_prev","Ratio","Ratio_linear","log_SMR","log_MMR","log_mass"
"243","B1","July","18","B1_59",5.32,2.936,1.857578727,NA,0.49945926,NA,-0.188935718,0.605843592,NA,3.177094814,NA,2.372730207,NA,NA,NA,-0.301499930618725,0.502030175665226,0.725911632295048
"244","B1","May","18","B1_60",3.57,2.44,NA,2.13893275728194,0.67609451,NA,0.077767791,0.171141614,NA,1.701700844,NA,0.966548893,NA,NA,NA,-0.169992590593073,0.230883214256577,0.552668216112193
"245","B1","June","18","B1_60",6.812,3.57,2.692167363,1.47402202046647,1.327246929,NA,0.151731706,0.67609451,NA,2.658737921,NA,1.701700844,NA,NA,NA,0.122951729138531,0.424675529857673,0.833274639290563
"246","B1","July","18","B1_60",8.15,6.812,0.560413014,-0.0320783200850618,0.660776555,NA,-0.211943922,1.327246929,NA,3.527975135,NA,2.658737921,NA,80.4253734794501,84.015313926313,-0.179945374608316,0.547525515583833,0.911157608739977
"247","B1","August","18","B1_60",6.68,8.15,-0.685861861,0.393443054667742,0.906669965,NA,-0.007138964,0.660776555,NA,3.891548971,NA,3.527975135,NA,66.9387755,66.9387755,-0.0425507707824925,0.590122499952786,0.824776462475546
"248","B1","September","18","B1_60",10.32,6.68,1.403115395,NA,1.404664586,NA,0.035567619,0.906669965,NA,4.820467634,NA,3.891548971,NA,NA,NA,0.147572633251953,0.68308917122941,1.01367969729119
"249","B1","May","18","B1_61",0.85,0.75,NA,0.79934670164786,0.203334252,NA,0.042343904,0.05164788,NA,0.751584065,NA,0.603318404,NA,NA,NA,-0.69178945755662,-0.12402243633619,-0.0705810742857073
"250","B1","June","18","B1_61",1.092,0.85,1.043874195,1.76195423654308,0.273854541,NA,0.086744771,0.203334252,NA,0.799072989,NA,0.751584065,NA,NA,NA,-0.562480053293197,-0.0974135495068073,0.0382226383687185
"251","B1","July","18","B1_61",2.28,1.092,2.300514268,1.07979847568076,0.345698925,NA,-0.061575031,0.273854541,NA,1.241438745,NA,0.799072989,NA,69.3067891294501,60.0702980157898,-0.461301970955985,0.0939252954855949,0.357934847000454
"252","B1","August","18","B1_61",2.11,2.28,-0.26719826,0.756627932556397,0.292004969,NA,-0.108621074,0.345698925,NA,1.292339681,NA,1.241438745,NA,62.0689655,62.0689655,-0.534609758171721,0.111376679444501,0.324282455297693
"253","B1","September","18","B1_61",3.59,2.11,1.714400823,NA,0.609594641,NA,0.030908132,0.292004969,NA,1.603564349,NA,1.292339681,NA,NA,NA,-0.214958859572587,0.205086392299933,0.555094448578319
"254","B1","May","18","B1_62",3.57,1.99,NA,2.16068508167352,0.636278231,NA,0.051407447,0.133520207,NA,1.681806912,NA,0.824064628,NA,NA,NA,-0.196352935035507,0.225776133039453,0.552668216112193
"255","B1","June","18","B1_62",5.614,3.57,1.886241176,1.09462098700512,0.821721812,NA,0.009058682,0.636278231,NA,2.824508022,NA,1.681806912,NA,NA,NA,-0.085275184846367,0.450942812531502,0.74927240829842
"256","B1","July","18","B1_62",6.59,5.614,0.500905846,-0.0912649880095791,0.770287242,NA,-0.073338216,0.821721812,NA,3.037959876,NA,2.824508022,NA,78.5537102794501,81.8493604210489,-0.113347295147864,0.482582033599557,0.81888541459401
"257","B1","August","18","B1_62",5.31,6.59,-0.744694873,0.71163679222133,0.694257038,NA,-0.045277837,0.770287242,NA,2.756598674,NA,3.037959876,NA,65.2104845,65.2104845,-0.158479708914297,0.440373542908781,0.725094521081469
"258","B1","September","18","B1_62",10.1,5.31,2.074011576,NA,1.534992709,NA,0.081404377,0.694257038,NA,4.624082931,NA,2.756598674,NA,NA,NA,0.186106316980249,0.665025614372833,1.00432137378264
"259","B1","May","18","B1_63",1.28,0.88,NA,2.69475221148782,0.331666221,NA,0.116089545,0.005180354,NA,0.874924529,NA,0.546451291,NA,NA,NA,-0.479298757543899,-0.0580294076090693,0.107209969647868
"260","B1","June","18","B1_63",3.208,1.28,3.828281717,1.75496513061248,0.772117871,NA,0.171680166,0.331666221,NA,1.508059268,NA,0.874924529,NA,NA,NA,-0.112316395496768,0.178418410008258,0.506234359612126
"261","B1","July","18","B1_63",3.42,3.208,0.199977691,-0.104438706956531,0.541445827,NA,-0.004136626,0.772117871,NA,1.995512703,NA,1.508059268,NA,72.6704816794501,79.5737032526285,-0.266444989106801,0.300054496753088,0.534026106056135
"262","B1","August","18","B1_63",3.01,3.42,-0.440346456,0.996882259460957,0.401254849,NA,-0.090991621,0.541445827,NA,1.868120283,NA,1.995512703,NA,57.5697211,57.5697211,-0.39657970628497,0.271404835792037,0.478566495593843
"263","B1","September","18","B1_63",6.22,3.01,2.341386542,NA,1.597211161,NA,0.262955143,0.401254849,NA,2.807992282,NA,1.868120283,NA,NA,NA,0.203362336298018,0.448395909764955,0.793790384690819
"264","B1","May","18","B1_64",2.35,2.22,NA,1.04328184981769,0.480712206,NA,0.071363311,0.288794314,NA,1.355570865,NA,0.996903206,NA,NA,NA,-0.318114850346607,0.132122226065529,0.371067862271736
"265","B1","June","18","B1_64",3.663,2.35,1.849446482,1.27163407726206,0.629147558,NA,0.037797035,0.480712206,NA,1.221694611,NA,1.355570865,NA,NA,NA,-0.201247484746143,0.0869626581709654,0.563836918664545
"266","B1","July","18","B1_64",4.79,3.663,0.838274774,0.0601943982551847,0.964358934,NA,0.132369737,0.629147558,NA,1.97841279,NA,1.221694611,NA,73.8015727794501,69.5323391421039,-0.0157612917795728,0.296316910979843,0.680335513414563
"267","B1","August","18","B1_64",3.8,4.79,-0.798377051,0.212081082408379,0.55996511,NA,-0.025239024,0.964358934,NA,2.382502289,NA,1.97841279,NA,64.1438032,64.1438032,-0.251839031934017,0.37703332656098,0.57978359661681
"268","B1","September","18","B1_64",5.44,3.8,1.157348368,NA,1.064016027,NA,0.131952606,0.55996511,NA,2.33740923,NA,2.382502289,NA,NA,NA,0.0269481696744801,0.368734754656624,0.73559889969818
"269","B1","May","18","B1_68",2.04,1.71,NA,0.744899484192222,0.270938738,NA,-0.129705819,0.179237601,NA,1.921656599,NA,0.845656325,NA,NA,NA,-0.567128896417988,0.283675781623875,0.309630167425899
"270","B1","June","18","B1_68",2.445,2.04,0.754563813,0.348765629144224,0.571369004,NA,0.13296367,0.270938738,NA,1.393300468,NA,1.921656599,NA,NA,NA,-0.243083323205788,0.14404478298749,0.388278863459639
"271","B1","July","18","B1_68",2.48,2.445,0.044416991,1.14633345504489,0.470668191,NA,0.043944681,0.571369004,NA,2.046697985,NA,1.393300468,NA,69.7320344450291,71.8133335699968,-0.327285151470273,0.311053761995749,0.394451680826216
"272","B1","August","18","B1_68",4.92,2.48,2.362241277,2.13712838168089,0.467248038,NA,-0.191397016,0.470668191,NA,2.229171979,NA,2.046697985,NA,57.7028259,57.7028259,-0.330452513571522,0.348143575276787,0.69196510276736
"273","B1","September","18","B1_68",8.94,4.92,1.926538899,NA,1.263487162,NA,0.038216579,0.467248038,NA,4.022600733,NA,2.229171979,NA,NA,NA,0.101570833512852,0.604506928405195,0.951337518795918
"274","B1","May","18","B1_69",1.5,1.39,NA,0.979174227595283,0.229818264,NA,-0.096980926,0.121057921,NA,1.184986007,NA,0.869504044,NA,NA,NA,-0.638615460246398,0.0737132219760248,0.176091259055681
"275","B1","June","18","B1_69",2.224,1.5,1.641009451,0.692013227538388,0.626975288,NA,0.205405546,0.229818264,NA,1.488215152,NA,1.184986007,NA,NA,NA,-0.202749576388962,0.172665721916688,0.34713478291002
"276","B1","July","18","B1_69",2.21,2.224,-0.01973394,1.37335361160449,0.356660851,NA,-0.037449229,0.626975288,NA,1.388891136,NA,1.488215152,NA,71.6677397450291,76.3461988399958,-0.447744558527538,0.142668206221891,0.344392273685111
"277","B1","August","18","B1_69",5.14,2.21,2.910553669,2.75903837612654,0.588009847,NA,-0.106385627,0.356660851,NA,3.559330277,NA,1.388891136,NA,58.2716049,58.2716049,-0.23061540102938,0.551368288881473,0.710963118995276
"278","B1","September","18","B1_69",11.57,5.14,2.617298264,NA,2.379890809,NA,0.225803158,0.588009847,NA,4.930153703,NA,3.559330277,NA,NA,NA,0.376557031789028,0.692860459099583,1.06333335895175
"279","B1","May","18","B1_70",1.58,1.77,NA,1.1040903279597,0.223822456,NA,-0.126071792,0.136924853,NA,0.890105036,NA,0.754593003,NA,NA,NA,-0.650096343063984,-0.050558741822923,0.198657086954423
"280","B1","June","18","B1_70",3.007,1.58,2.681325237,1.65422568546946,0.643381416,NA,0.114394555,0.223822456,NA,2.705954276,NA,0.890105036,NA,NA,NA,-0.191531487800251,0.432320453810509,0.478133428100518
"281","B1","July","18","B1_70",3.99,3.007,0.883901022,0.00163471271211837,0.555465955,NA,-0.045278309,0.643381416,NA,1.956502699,NA,2.705954276,NA,76.0452844450292,85.7206943299898,-0.255342554200588,0.291480451347355,0.600972895686748
"282","B1","August","18","B1_70",3.01,3.99,-0.971900525,0.729211734279712,0.386742307,NA,-0.106990232,0.555465955,NA,1.81132924,NA,1.956502699,NA,60.0191755,60.0191755,-0.412578316440951,0.257997397922706,0.478566495593843
"283","B1","September","18","B1_70",6.18,3.01,2.320574815,NA,0.901425326,NA,0.016709124,0.386742307,NA,3.048165292,NA,1.81132924,NA,NA,NA,-0.0450702443707249,0.484038513670556,0.790988475088816
"284","B1","May","18","B1_73",2.95,2.45,NA,-0.255275155919879,0.415508102,NA,-0.069008378,0.318209467,NA,1.444650368,NA,1.475505041,NA,NA,NA,-0.381420503481346,0.159762752544991,0.469822015978163
"285","B1","June","18","B1_73",2.173,2.95,-1.273735288,0.150831726411064,0.338400431,NA,-0.054551569,0.415508102,NA,1.663254348,NA,1.444650368,NA,NA,NA,-0.470569092498255,0.220958667431443,0.337059726320525
"286","B1","July","18","B1_73",3.21,2.173,1.219256987,0.561157728999994,0.467968882,NA,-0.045997692,0.338400431,NA,1.774966257,NA,1.663254348,NA,72.2806874950291,76.2332554849945,-0.329783024757079,0.249190101313369,0.506505032404872
"287","B1","August","18","B1_73",3.06,3.21,-0.165020763,1.02573032705438,0.462243281,NA,-0.035124893,0.467968882,NA,1.595742418,NA,1.774966257,NA,59.2666006,59.2666006,-0.335129392869344,0.202962789602808,0.48572142648158
"288","B1","September","18","B1_73",5.94,3.06,2.139658766,NA,0.885868632,NA,0.02257286,0.462243281,NA,2.636748887,NA,1.595742418,NA,NA,NA,-0.0526306761124091,0.421068771362211,0.773786444981194
"289","B1","May","18","B1_74",2.9,2.36,NA,0.663087199565494,0.286357901,NA,-0.224885129,0.276387895,NA,1.44358301,NA,0.99790221,NA,NA,NA,-0.543090829615911,0.159441762063925,0.462397997898956
"290","B1","June","18","B1_74",3.223,2.9,0.440007774,0.0425914568253214,0.443649373,NA,-0.07054458,0.286357901,NA,1.765051628,NA,1.44358301,NA,NA,NA,-0.352960127923542,0.246757413082249,0.508260305512334
"291","B1","July","18","B1_74",2.97,3.223,-0.255470781,-0.679001021495028,0.495248992,NA,0.004945744,0.443649373,NA,1.374361235,NA,1.765051628,NA,65.7947140950291,68.8935227849961,-0.305176399725373,0.138100897023388,0.472756449317212
"292","B1","August","18","B1_74",2.13,2.97,-1.146344735,0.561588535764273,0.284608025,NA,-0.122961517,0.495248992,NA,1.243052488,NA,1.374361235,NA,53.2299742,53.2299742,-0.545752858418702,0.0944894671512937,0.328379603438738
"293","B1","September","18","B1_74",4.16,2.13,2.159332563,NA,0.502479337,NA,-0.102958423,0.284608025,NA,3.02494222,NA,1.243052488,NA,NA,NA,-0.298881792636604,0.480717083525737,0.619093330626743
"294","B1","May","18","B1_75",2.36,1.83,NA,0.908696961960277,0.434127434,NA,0.025656257,0.335591134,NA,1.856387041,NA,1.329743689,NA,NA,NA,-0.362382768737776,0.268668528050249,0.372912002970107
"295","B1","June","18","B1_75",2.805,2.36,0.719758,0.25351832369712,0.655127084,NA,0.145819594,0.434127434,NA,2.225968456,NA,1.856387041,NA,NA,NA,-0.183674445769395,0.347519005694016,0.44793286559218
"296","B1","July","18","B1_75",2.72,2.805,-0.096161433,-0.691209782547156,0.405822756,NA,-0.051740559,0.655127084,NA,1.829108262,NA,2.225968456,NA,73.8791097450291,81.2239773499932,-0.391663604103703,0.262239411434713,0.434568904034199
"297","B1","August","18","B1_75",1.84,2.72,-1.347814858,0.17988456535562,0.208514994,NA,-0.208468854,0.405822756,NA,1.416545916,NA,1.829108262,NA,59.079602,59.079602,-0.680862710103515,0.151230656330683,0.264817823009536
"298","B1","September","18","B1_75",3.03,1.84,1.609022735,NA,0.494054108,NA,-0.002881885,0.208514994,NA,1.690554282,NA,1.416545916,NA,NA,NA,-0.306225485248409,0.228029120085277,0.481442628502305
"299","B1","May","18","B1_76",5.18,3.9,NA,0.818222217640085,0.675944297,NA,-0.048486586,0.554668528,NA,2.385816167,NA,1.774505434,NA,NA,NA,-0.170089091783632,0.377636977166152,0.714329759745233
"300","B1","June","18","B1_76",5.729,5.18,0.41973308,0.338169872929671,0.527704269,NA,-0.190147899,0.675944297,NA,2.677216342,NA,2.385816167,NA,NA,NA,-0.277609392471267,0.427683467317105,0.758078822249613
"301","B1","July","18","B1_76",6.26,5.729,0.276997468,-0.363378641563913,0.743638319,NA,-0.071217978,0.527704269,NA,2.72686212,NA,2.677216342,NA,77.7700008450291,91.6290344099907,-0.128638239527522,0.435663178998826,0.79657433321043
"302","B1","August","18","B1_76",4.59,6.26,-1.070000555,0.230851644368247,0.661160273,NA,-0.017107326,0.743638319,NA,2.843481337,NA,2.72686212,NA,59.5419847,59.5419847,-0.179693249678959,0.453850382134691,0.661812685537261
"303","B1","September","18","B1_76",7.19,4.59,1.447777896,NA,1.006233346,NA,0.01317539,0.661160273,NA,3.871184676,NA,2.843481337,NA,NA,NA,0.00269870549999423,0.587843889958748,0.856728890382883
"304","B1","May","18","B1_77",5.14,3.25,NA,1.33894862175408,1.040887459,NA,0.14163355,0.557399815,NA,2.724858549,NA,1.74745119,NA,NA,NA,0.0174037760259717,0.435343962398634,0.710963118995276
"305","B1","June","18","B1_77",6.098,5.14,0.712115705,0.559167189920535,1.086880653,NA,0.10248827,1.040887459,NA,3.558527776,NA,2.724858549,NA,NA,NA,0.0361818581716954,0.551270360050945,0.785187420029362
"306","B1","July","18","B1_77",7.03,6.098,0.444455804,-0.689454025343088,0.909108194,NA,-0.023280622,1.086880653,NA,3.6209882,NA,3.558527776,NA,70.1642391091463,80.9057096999932,-0.0413844278220226,0.558827109549617,0.846955325019824
"307","B1","August","18","B1_77",4.06,7.03,-2.033347156,-0.231041015497231,0.565050358,NA,-0.043742939,0.909108194,NA,1.882591679,NA,3.6209882,NA,53.9956803,53.9956803,-0.247912845584206,0.27475613478738,0.608526033577194
"308","B1","September","18","B1_77",6.12,4.06,1.2435731,NA,0.984053626,NA,0.058104658,0.565050358,NA,2.857869942,NA,1.882591679,NA,NA,NA,-0.00698123404701717,0.456042460719139,0.786751422145561
"309","B1","May","18","B1_78",1.73,1.03,NA,0.875000775700543,0.250697074,NA,-0.107564691,0.171636081,NA,1.086372157,NA,0.649606031,NA,NA,NA,-0.600850734861368,0.0359786263986742,0.238046103128795
"310","B1","August","18","B1_78",2.65,1.73,0.501692037,0.662316228574169,0.529955607,NA,0.072998833,0.250697074,NA,1.749018318,NA,1.086372157,NA,58.8073394,58.8073394,-0.275760508592447,0.242794358000495,0.423245873936808
"311","B1","September","18","B1_78",3.73,2.65,1.102737399,NA,0.757262618,NA,0.112147933,0.529955607,NA,2.177254502,NA,1.749018318,NA,NA,NA,-0.120753481438993,0.337909197233127,0.571708831808688
"312","B1","May","18","B1_79",2.62,2.21,NA,0.572981937158163,0.363124695,NA,-0.087326206,0.306660752,NA,1.643393765,NA,1.303143073,NA,NA,NA,-0.439944215043212,0.215741634936965,0.418301291319745
"313","B1","June","18","B1_79",2.893,2.62,0.412998784,0.26550571008058,0.506389392,NA,0.023509362,0.363124695,NA,1.910556574,NA,1.643393765,NA,NA,NA,-0.295515400629165,0.281159902224503,0.461348433647983
"314","B1","July","18","B1_79",3.04,2.893,0.154885904,NA,0.536316319,NA,0.031647919,0.506389392,NA,2.032920501,NA,1.910556574,NA,NA,NA,-0.27057898815007,0.308120395533223,0.482873583608754
"315","B1","May","18","B1_80",2.93,2.28,NA,1.06604482690415,0.564743567,NA,0.066568977,0.263521912,NA,1.792699709,NA,1.188106431,NA,NA,NA,-0.248148707432503,0.253507547985836,0.46686762035411
"316","B1","June","18","B1_80",3.763,2.93,1.042558702,0.564784785003488,0.742005194,NA,0.100323094,0.564743567,NA,2.217635831,NA,1.792699709,NA,NA,NA,-0.12959305467024,0.345890230013182,0.575534218319864
"317","B1","July","18","B1_80",4.02,3.763,0.206454347,-0.449827683245146,0.599562732,NA,-0.014639833,0.742005194,NA,2.456811655,NA,2.217635831,NA,73.8697364450291,79.8299480799942,-0.222165370136248,0.390371863712683,0.60422605308447
"318","B1","August","18","B1_80",2.86,4.02,-1.174000958,0.288597739787392,0.441905245,NA,-0.031757902,0.599562732,NA,2.081091288,NA,2.456811655,NA,59.798995,59.798995,-0.354670843739722,0.318291131151132,0.456366033129043
"319","B1","September","18","B1_80",4.78,2.86,1.656835231,NA,0.68822442,NA,-0.013430604,0.441905245,NA,2.435025038,NA,2.081091288,NA,NA,NA,-0.162269921539136,0.386503431180769,0.679427896612119
"320","B1","May","23","B1_81",2.65,1.93,NA,1.28357963861405,0.844621186,NA,0.141843807,0.160533675,NA,1.42679314,NA,0.862779193,NA,NA,NA,-0.0733380291773948,0.154361012589986,0.423245873936808
"321","B1","June","23","B1_81",3.62,2.65,1.299643274,0.810849217163008,0.716167152,NA,-0.01257968,0.844621186,NA,1.565944496,NA,1.42679314,NA,NA,NA,-0.144985602386242,0.194776364677152,0.558708570533166
"322","B1","July","23","B1_81",4.173,3.62,0.444253674,0.274555711075452,0.657833833,NA,-0.08720464,0.716167152,NA,2.217333229,NA,1.565944496,NA,NA,NA,-0.181883794113702,0.345830965392736,0.620448384711709
"323","B1","August","23","B1_81",4.28,4.173,0.087302786,0.191104847200233,0.512319789,NA,-0.20249856,0.657833833,NA,1.814019746,NA,2.217333229,NA,68.3274021,68.3274021,-0.290458868625868,0.258642010139824,0.631443769013172
"324","B1","September","23","B1_81",4.68,4.28,0.288210001,NA,0.789948511,NA,-0.038151331,0.512319789,NA,1.264767424,NA,1.814019746,NA,NA,NA,-0.102401215187182,0.102010671156255,0.670245853074124
"325","B1","May","23","B1_82",0.81,0.74,NA,0.986584999138523,0.284350814,NA,-0.016413616,0.145691605,NA,1.111287225,NA,0.498802069,NA,NA,NA,-0.546145524172136,0.0458263218669701,-0.0915149811213502
"326","B1","June","23","B1_82",1.2,0.81,1.63767745,0.931920464201028,0.380619836,NA,0.005917588,0.284350814,NA,0.879335389,NA,1.111287225,NA,NA,NA,-0.419508582205429,-0.0558454482360259,0.0791812460476248
"327","B1","July","23","B1_82",1.365,1.2,0.402602725,0.419562908421641,0.383483941,NA,-0.025016346,0.380619836,NA,1.248714533,NA,0.879335389,NA,NA,NA,-0.416252818106431,0.096463166226124,0.135132651376775
"328","B1","August","23","B1_82",1.55,1.365,0.438277594,1.18549416510937,0.399582094,NA,-0.040887472,0.383483941,NA,1.192025157,NA,1.248714533,NA,59.3150685,59.3150685,-0.398393981535218,0.0762854210342443,0.190331698170291
"329","B1","September","23","B1_82",2.78,1.55,1.884503215,NA,0.496263599,NA,-0.101815144,0.399582094,NA,1.56330851,NA,1.192025157,NA,NA,NA,-0.304287579191572,0.19404469201102,0.444044795918076
"330","B1","May","23","B1_83",1.78,1.43,NA,0.632969241436407,0.529967926,NA,0.045038502,0.184754235,NA,1.442587428,NA,0.994174747,NA,NA,NA,-0.27575041338547,0.159142143039117,0.250420002308894
"331","B1","June","23","B1_83",1.95,1.78,0.380066701,0.182013685476052,0.465920383,NA,-0.035106301,0.529967926,NA,1.341124013,NA,1.442587428,NA,NA,NA,-0.331688289700332,0.127468938680376,0.290034611362518
"332","B1","July","23","B1_83",1.971,1.95,0.033473924,0.0415046032529342,0.529808953,NA,0.01785862,0.465920383,NA,1.321265453,NA,1.341124013,NA,NA,NA,-0.275880707032288,0.120990079682282,0.294686624279443
"333","B1","August","23","B1_83",2,1.971,0.050366043,0.355761685224212,0.363784336,NA,-0.149292862,0.529808953,NA,1.347714465,NA,1.321265453,NA,63.490099,63.490099,-0.439156004929548,0.129597889669386,0.301029995663981
"334","B1","September","23","B1_83",2.44,2,0.641454383,NA,0.43725274,NA,-0.122175407,0.363784336,NA,1.304237701,NA,1.347714465,NA,NA,NA,-0.359267460378384,0.115356750003945,0.387389826338729
"335","B1","May","23","B1_84",2.73,2.1,NA,0.331185318184711,0.803955708,NA,0.112521028,0.30908121,NA,1.642066443,NA,1.032244176,NA,NA,NA,-0.094767876999132,0.215390726013907,0.436162647040756
"336","B1","June","23","B1_84",2.47,2.73,-0.417014411,0.314090475827972,0.632345083,NA,0.034803224,0.803955708,NA,1.697355632,NA,1.642066443,NA,NA,NA,-0.199045854087211,0.22977284575544,0.392696953259666
"337","B1","July","23","B1_84",3.255,2.47,0.862419141,0.594638447290883,0.68665132,NA,-0.002652743,0.632345083,NA,1.86944529,NA,1.697355632,NA,NA,NA,-0.163263740729824,0.271712759889394,0.512550992904211
"338","B1","August","23","B1_84",3.55,3.255,0.299156303,0.812524241495906,0.423751535,NA,-0.235300867,0.68665132,NA,2.076832855,NA,1.86944529,NA,69.6597353,69.6597353,-0.37288871559518,0.317401545609652,0.550228353055094
"339","B1","September","23","B1_84",5.3,3.55,1.292771668,NA,0.944939407,NA,0.006638231,0.423751535,NA,2.107376515,NA,2.076832855,NA,NA,NA,-0.0245960391618883,0.32374213588264,0.724275869600789
"340","B1","May","23","B1_85",2.29,1.75,NA,1.58241893632024,0.706941074,NA,0.103312643,0.28259298,NA,1.68838397,NA,0.930572431,NA,NA,NA,-0.150616784651715,0.227471220185999,0.359835482339888
"341","B1","June","23","B1_85",3.8,2.29,2.110205205,0.812778490676145,1.012161756,NA,0.124777728,0.706941074,NA,1.844374965,NA,1.68838397,NA,NA,NA,0.00524992369402344,0.265849218602594,0.57978359661681
"342","B1","July","23","B1_85",3.61,3.8,-0.160291545,-0.061537572654205,0.80741167,NA,0.040235053,1.012161756,NA,2.210629095,NA,1.844374965,NA,NA,NA,-0.092904977764475,0.344515881652694,0.557507201905658
"343","B1","August","23","B1_85",3.66,3.61,0.047432328,0.425512792987942,0.415006549,NA,-0.252455424,0.80741167,NA,2.335783826,NA,2.210629095,NA,63.6826043,63.6826043,-0.381945049861111,0.368432646865197,0.563481085394411
"344","B1","September","23","B1_85",4.66,3.66,0.77920097,NA,0.688917071,NA,-0.096446635,0.415006549,NA,2.271169699,NA,2.335783826,NA,NA,NA,-0.161833053527364,0.356249585380393,0.66838591669
"345","B1","May","23","B1_86",0.98,0.78,NA,1.96206360643801,0.556046912,NA,0.224283541,0.204037054,NA,0.833934816,NA,0.757734581,NA,NA,NA,-0.254888566757366,-0.0788678943956658,-0.00877392430750515
"346","B1","June","23","B1_86",2.04,0.98,3.054802147,2.16862171462246,0.677956558,NA,0.115809783,0.556046912,NA,1.38437357,NA,0.833934816,NA,NA,NA,-0.168798133898919,0.141253299295359,0.309630167425899
"347","B1","July","23","B1_86",3.301,2.04,1.503986391,0.783504519542878,0.801003465,NA,0.060521265,0.677956558,NA,1.801474998,NA,1.38437357,NA,NA,NA,-0.0963656052302131,0.255628239089181,0.518645524330312
"348","B1","August","23","B1_86",3.29,3.301,-0.011509959,0.269349501273543,0.551990358,NA,-0.100295829,0.801003465,NA,1.689911401,NA,1.801474998,NA,68.8540646,68.8540646,-0.258068508328712,0.227863935935891,0.517195897949974
"349","B1","September","23","B1_86",3.88,3.29,0.532088996,NA,0.704370114,NA,-0.03820023,0.551990358,NA,1.899918861,NA,1.689911401,NA,NA,NA,-0.152199079167331,0.278735054125246,0.588831725594207
"350","B1","May","23","B1_87",2.04,2.28,NA,-0.119811430258731,0.505906362,NA,-0.011321942,0.322333886,NA,1.235543347,NA,0.975183828,NA,NA,NA,-0.295929859108687,0.0918579865108014,0.309630167425899
"351","B1","June","23","B1_87",2.15,2.04,0.218825143,0.686300460355086,0.555173402,NA,0.015099319,0.505906362,NA,1.211276488,NA,1.235543347,NA,NA,NA,-0.255571348823617,0.0832432872447506,0.332438459915605
"352","B1","July","23","B1_87",2.996,2.15,1.036906948,0.501829137935441,0.58306587,NA,-0.051667588,0.555173402,NA,1.912720003,NA,1.211276488,NA,NA,NA,-0.234282379440692,0.281651399691688,0.476541809027429
"353","B1","August","23","B1_87",2.92,2.996,-0.08860155,0.306092966345152,0.465721836,NA,-0.142439809,0.58306587,NA,1.424921244,NA,1.912720003,NA,69.2556634,69.2556634,-0.331873399104018,0.153790861368098,0.465382851448418
"354","B1","September","23","B1_87",3.6,2.92,0.67532332,NA,0.677433408,NA,-0.035257213,0.465721836,NA,1.409180607,NA,1.424921244,NA,NA,NA,-0.169133389692735,0.148966657833899,0.556302500767287
"355","B1","May","23","B1_88",2.43,2.18,NA,0.221564041941754,0.555516842,NA,-0.017120857,0.25596902,NA,1.248976658,NA,0.99227062,NA,NA,NA,-0.255302769708198,0.0965543219637884,0.385606273598312
"356","B1","June","23","B1_88",2.43,2.43,0,0.10141526611235,0.472355528,NA,-0.087549085,0.555516842,NA,1.347215428,NA,1.248976658,NA,NA,NA,-0.32573099770833,0.129437047624177,0.385606273598312
"357","B1","July","23","B1_88",2.572,2.43,0.177476716,0.202802712009873,0.454491558,NA,-0.119363887,0.472355528,NA,1.578630222,NA,1.347215428,NA,NA,NA,-0.342474179214437,0.198280412875905,0.410270964252184
"358","B1","August","23","B1_88",2.75,2.572,0.230748639,0.364111672383847,0.548103493,NA,-0.055785615,0.454491558,NA,1.78548006,NA,1.578630222,NA,67.5296656,67.5296656,-0.26113743021061,0.251755004413805,0.439332693830263
"359","B1","September","23","B1_88",3.2,2.75,0.488870639,NA,0.619181417,NA,-0.043048619,0.548103493,NA,1.59335855,NA,1.78548006,NA,NA,NA,-0.208182086264865,0.202313515138811,0.505149978319906
"360","B1","May","23","B1_89",2.31,2.24,NA,0.643268766800321,0.670051137,NA,0.077729707,0.387332283,NA,1.573382455,NA,1.137391847,NA,NA,NA,-0.173892051523884,0.196834302983761,0.363611979892144
"361","B1","June","23","B1_89",3.07,2.31,1.185125154,0.900555254901423,0.898733273,NA,0.129770468,0.670051137,NA,1.609006431,NA,1.573382455,NA,NA,NA,-0.0463691795146525,0.206557779923909,0.487138375477186
"362","B1","July","23","B1_89",3.825,3.07,0.68712783,0.417322071585711,0.756963561,NA,-0.003137427,0.898733273,NA,2.113621082,NA,1.609006431,NA,NA,NA,-0.12092502622981,0.325027132097953,0.582631439489636
"363","B1","August","23","B1_89",3.96,3.825,0.119605372,0.151903777759245,0.749406949,NA,-0.016699547,0.756963561,NA,2.019300979,NA,2.113621082,NA,56.0619872,56.0619872,-0.125282284156068,0.305201055831648,0.597695185925512
"364","B1","September","23","B1_89",4.19,3.96,0.182118415,NA,0.696103253,NA,-0.063726094,0.749406949,NA,1.419647609,NA,2.019300979,NA,NA,NA,-0.15732633670804,0.152180555327067,0.622214022966295
"365","B1","May","23","B1_90",1.65,1.23,NA,1.53537969785771,0.460849217,NA,0.004473696,0.275319496,NA,1.484338068,NA,0.969537694,NA,NA,NA,-0.336441146055966,0.171532825704393,0.217483944213906
"366","B1","June","23","B1_90",2.61,1.65,1.910728889,1.22145481606549,0.673784656,NA,0.047739232,0.460849217,NA,1.480134335,NA,1.484338068,NA,NA,NA,-0.171478883367375,0.170301133166358,0.416640507338281
