Resp_Day,ID_fish,chamber_ch,Temp_class,RMR,RMR_var,RMR_perc,time_start,time_end,mass,length,volume_net,SMR,MMR,log_mass,Month,resid,SMR_mass,SMR_resid,RMR_mass,RMR_resid,MMR_mass,MMR_resid,Rack,Bin,TagID,Final_Mass_g,Final_Length_mm,Gonad_mass_g,Sex,Fat_mass_g,Ventricle_mass_g,Otolith_age_y,mass_prev,SGR,Period_start,Period_end,SMR_prev,SMR_mass_prev,RMR_prev,RMR_mass_prev,MMR_prev,MMR_mass_prev,Overall_SGR,SGR_predict,SGR_resid,time,Month_int,GutRatio_1,GutRatio_2,Location,Density_tagged,Density,Density_diff
33,89,C3,23,0.975063823,0.045913163,4.708734089,17/07/2023 15:15,18/07/2023 9:08,3.825,85,706.175,0.756963561,2.113621082,0.582631439,July,0.071867356,0.689233981,-0.003137427,1.059857953,0.055887768,2.174906705,0.071867356,3,7,YL,4.254,91,0.015,F,0.15,0.005,NA,3.07,0.68712783,15/06/2023,17/07/2023,0.898733273,0.935997256,1.055352713,1.081558592,1.609006431,2.981862034,0.513321732,0.646152113,0.040975718,62,3,0.575481256,0.560619872,3.7,5,5,0
33,90,D3,23,1.096631351,0.127857394,11.65910442,17/07/2023 15:15,18/07/2023 9:08,3.27,85,706.73,0.713569195,1.891462166,0.514547753,July,0.095902736,0.715041187,0.01282695,0.864608596,-0.032540346,2.298666744,0.095902736,3,7,YR,5.381,98,0.093,M,0.209,0.002,1,2.61,0.704499261,15/06/2023,17/07/2023,0.673784656,0.77489586,0.886461072,0.92177583,1.480134335,1.909383394,0.913338259,0.742245708,-0.037746447,62,3,0.641418984,0.595049505,3.7,5,5,0
33,94,C1,23,0.687402141,0.018877151,2.746158292,17/07/2023 15:15,18/07/2023 9:08,2.101,76,707.899,0.516880848,1.423068303,0.322426052,July,-0.019479477,0.678708683,-0.009820703,1.153338016,0.092596712,1.76235664,-0.019479477,3,7,RR,3.128,82,0.123,M,0.042,,1,2.1,0.001487741,15/06/2023,17/07/2023,0.486006606,0.638353844,0.61315156,0.740959133,1.031706156,1.57628344,0.437581554,0.870948519,-0.869460778,62,3,0.566707466,0.668027211,3.7,5,5,0
33,95,C2,23,0.999276335,0.058626242,5.86686986,17/07/2023 15:15,18/07/2023 9:08,2.442,85,707.558,0.706385301,1.81036661,0.38774566,July,0.006087959,0.846097439,0.085916272,0.871785605,-0.028950202,1.869223513,0.006087959,3,7,BL,4.14,94,0.7,F,0.105,0.002,1,2.23,0.283799344,15/06/2023,17/07/2023,0.512741448,0.649199039,0.641688552,0.906260686,0.97435749,1.835638436,0.226943852,0.835392039,-0.551592694,62,3,0.640798226,0.668888889,3.7,5,5,0
33,96,D2,23,1.023643973,0.103218138,10.08340214,17/07/2023 15:15,18/07/2023 9:08,2.981,86,707.019,0.688495726,1.886395016,0.474361976,July,0.064282769,0.730049248,0.02184805,1.065834602,0.05832992,2.137253541,0.064282769,3,7,BR,3.687,89,0.01,I,0.054,0.005,1,2.75,0.252055947,15/06/2023,17/07/2023,0.58261365,0.648987869,0.93283586,1.0371153,1.356522127,1.872428454,0.330338338,0.711314648,-0.459258701,62,3,0.565308255,0.591617934,3.7,5,5,0
34,98,B2,23,0.731379985,0.019364523,2.647669193,18/07/2023 15:34,19/07/2023 9:54,3.35,86,706.65,0.572721997,1.606905781,0.525044807,July,-0.142763359,0.565489432,-0.089079615,1.04095117,0.048070463,1.326813609,-0.142763359,3,8,YR,4.65,96,0.057,F,0.145,,NA,2.96,0.386784617,16/06/2023,18/07/2023,0.693872857,0.738936172,0.950440106,0.751015552,1.542119482,1.708975671,0.484857822,0.66775224,-0.280967623,63,3,0.57311535,0.605456453,3.8,5,7,0
34,99,B3,23,0.510413062,0.015401213,3.017401777,18/07/2023 15:34,19/07/2023 9:54,1.34,67,708.66,0.325557306,0.795108799,0.127104798,July,0.052716269,0.562695614,-0.091230578,0.991552045,0.026955619,2.081083689,0.052716269,3,8,BrL,1.66,69,0.016,M,0.002,0.003,NA,1.23,0.267673264,16/06/2023,18/07/2023,0.335008556,0.610145266,0.494775376,0.916472616,0.843603425,1.876157462,0.547696215,1.187609231,-0.919935967,63,3,0.611353712,0.585329341,3.8,5,7,0
34,100,A3,23,1.069846781,0.036004654,3.36540283,18/07/2023 15:34,19/07/2023 9:54,3.65,87,706.35,0.833561001,1.617247333,0.562292864,July,0.000923812,0.781011083,0.051153088,1.041211887,0.048179222,1.84712841,0.000923812,3,8,BrR,3.708,94,0.035,F,0.068,,NA,2.76,0.873426525,16/06/2023,18/07/2023,0.654784002,0.727764245,0.791399565,0.963206591,1.40407619,1.972956956,0.44115026,0.709165919,0.164260605,63,3,0.595884004,0.580046404,3.8,5,7,0
34,102,A4,23,1.182658792,0.087145183,7.368582021,18/07/2023 15:34,19/07/2023 9:54,3.36,83,706.64,0.876035251,1.241084265,0.526339277,July,0.003837256,0.863398344,0.094707103,0.991823827,0.027074642,1.859561442,0.003837256,3,8,RR,4.55,94,0.056,F,0.165,,NA,2.96,0.39609908,16/06/2023,18/07/2023,0.605643107,0.644976373,0.753004464,0.833869329,1.166530232,2.462344835,0.444858541,0.66775224,-0.27165316,63,3,0.676470588,0.659959759,3.8,5,7,0
34,103,A2,23,0.490501927,0.011640993,2.373281857,18/07/2023 15:34,19/07/2023 9:54,1.05,64,708.95,0.380504332,0.874423962,0.021189299,July,-0.005581968,0.763354863,0.041222368,0.994416571,0.028208458,1.819664441,-0.005581968,3,8,BL,2.3,78,0.012,I,0.077,0.004,NA,0.89,0.516637439,16/06/2023,18/07/2023,0.336847576,0.747608132,0.482205496,0.763459802,1.147131605,2.166357226,0.88920085,1.379141287,-0.862503848,63,3,0.549848943,0.602184087,3.8,5,7,0
34,105,C3,23,1.126330884,0.067274718,5.972908923,18/07/2023 15:34,19/07/2023 9:54,4.95,97,705.05,0.858701292,2.456374212,0.694605199,July,0.040403776,0.66789943,-0.016793035,1.322056875,0.151890244,2.022912288,0.040403776,3,9,YL,10.54,117,0.004,I,0.888,0.003,1,3.88,0.761101322,16/06/2023,18/07/2023,0.890621161,0.803888779,1.125657839,0.836885689,1.822083852,1.821792128,1.138586483,0.507536862,0.253564459,63,3,0.627627628,0.654752852,3.9,7,7,0
34,106,D4,23,0.916013115,0.148744963,16.23830059,18/07/2023 15:34,19/07/2023 9:54,2.43,78,707.57,0.538085325,2.483817809,0.385606274,July,0.033022332,0.646453318,-0.030966939,1.007788636,0.034009562,1.988820595,0.033022332,3,9,YR,3.92,91,0.018,I,0.215,0.004,1,1.09,2.505354878,16/06/2023,18/07/2023,0.410802136,0.805522457,0.516735012,0.774894121,0.79986395,1.757129078,0.900595579,1.259141304,1.246213574,63,3,0.612474438,0.583529412,3.9,7,7,0
34,107,D3,23,0.912247461,0.062201496,6.818489372,18/07/2023 15:34,19/07/2023 9:54,3.22,88,706.78,0.700553738,1.887682434,0.507855872,July,0.138284797,0.70863984,0.008921457,1.083666303,0.065535674,2.534300288,0.138284797,3,9,BrL,5.998,103,0.006,I,0.471,,NA,2.83,0.403452025,16/06/2023,18/07/2023,0.710277696,0.777452939,0.952580622,0.879273233,1.509360777,2.027552856,0.720190721,0.694339315,-0.29088729,63,3,0.601554908,0.630687831,3.9,7,7,0
34,108,D2,23,0.494554946,0.01844049,3.728703952,18/07/2023 15:34,19/07/2023 9:54,1.58,70,708.42,0.345708274,1.010381559,0.198657087,July,0.06830962,0.540297646,-0.108871033,0.995284084,0.028587164,2.15716267,0.06830962,3,9,BrR,1.811,73,0.001,I,0.021,0.001,1,1.3,0.609564321,16/06/2023,18/07/2023,0.318806318,0.56132637,0.498108625,1.110202881,1.003479453,1.659637296,0.320082942,1.154843404,-0.545279083,63,3,0.61517976,0.604719764,3.9,7,7,0
34,109,C2,23,1.600310352,0.069608696,4.349699789,18/07/2023 15:34,19/07/2023 9:54,9.17,105,700.83,1.343246718,3.431224328,0.962369336,July,0.026801773,0.716810954,0.013900525,0.971460645,0.018065316,1.96053703,0.026801773,3,9,RL,7.28,108,0.043,M,0.383,0.005,1,5.13,1.815098835,16/06/2023,18/07/2023,1.014221544,0.771832239,1.34351986,1.168339187,2.298834464,1.863483911,0.815184782,0.342215932,1.472882903,63,3,0.693013409,0.632921811,3.9,7,7,0
34,110,C1,23,0.537450519,0.01989501,3.701738057,18/07/2023 15:34,19/07/2023 9:54,1,64,709,0.386671429,0.908551542,0,July,0.006812123,0.799202622,0.061152792,0.877046768,-0.026337143,1.872342947,0.006812123,3,9,RR,1.32,67,0.01,I,0.009,0.001,1,0.66,1.298485762,16/06/2023,18/07/2023,0.228709286,0.609351947,0.300526251,0.839718594,0.575389765,2.039212706,0.590779313,1.556130693,-0.257644931,63,3,0.56851312,0.695,3.9,7,7,0
34,111,C4,23,0.705438492,0.015444306,2.189320044,18/07/2023 15:34,19/07/2023 9:54,2.93,81,707.07,0.583908779,1.595237633,0.46686762,July,-0.02224531,0.625713348,-0.045128689,1.481101356,0.201224884,1.751168619,-0.02224531,3,9,BL,5.39,99,0.035,I,0.301,0.007,1,1.65,1.794459797,16/06/2023,18/07/2023,0.354101958,0.538948514,0.525328161,1.016188598,1.310345223,2.073560803,1.488150256,1.013710232,0.780749566,63,3,0.632978723,0.62657614,3.9,7,7,0
35,114,D2,23,0.754749074,0.048220853,6.388991331,19/07/2023 17:36,20/07/2023 11:56,2.31,79,707.69,0.468263883,1.515358188,0.36361198,July,0.014770391,0.580251843,-0.077887579,0.829652301,-0.050463773,1.906969152,0.014770391,3,10,YR,3.385,85,0.024,F,0.105,0.001,1,1.91,0.594200883,17/06/2023,19/07/2023,0.472903461,0.658201542,0.766352758,1.292453689,1.435200414,1.956960746,0.589211439,0.92708786,-0.332886977,64,3,0.564324324,0.616504854,3.1,5,5,0
35,115,C3,23,1.095448507,0.034481433,3.147700031,19/07/2023 17:36,20/07/2023 11:56,4.14,90,705.86,0.887022806,2.272903287,0.617000341,July,0.019754964,0.769529038,0.044720904,0.904801955,-0.012806365,1.92898229,0.019754964,3,10,BrL,5.99,99,0.042,M,0.293,,NA,3.74,0.317531801,17/06/2023,19/07/2023,0.815015041,0.752352179,1.017949475,0.828561206,2.43479925,1.553537887,0.621334335,0.529291643,-0.211759842,64,3,0.600360036,0.589600743,3.1,5,5,0
35,116,C1,23,1.142833491,0.068883739,6.027451903,19/07/2023 17:36,20/07/2023 11:56,5.8,97,704.2,0.836935013,3.482820396,0.763427994,July,-0.080936587,0.590888851,-0.069998312,1.21166123,0.114021317,1.52980716,-0.080936587,3,10,BrR,6.99,104,0.227,F,0.437,,NA,4.39,0.870402158,17/06/2023,19/07/2023,0.770088175,0.644570648,0.998330365,0.841568097,2.548743312,1.810968996,0.71742996,0.434431559,0.435970599,64,3,0.598654709,0.5328125,3.1,5,5,0
35,117,D3,23,0.718480625,0.008668411,1.20649196,19/07/2023 17:36,20/07/2023 11:56,2.94,79,707.06,0.56998342,2.026376593,0.46834733,July,0.042306556,0.60952068,-0.056515663,0.998589207,0.030026972,2.031794745,0.042306556,3,10,RL,3.109,85,0.012,M,0.129,0.006,1,2.83,0.119165218,17/06/2023,19/07/2023,0.790622892,0.865396864,0.901211398,0.794151667,1.803909197,2.205478966,0.427205303,0.694339315,-0.575174097,64,3,0.683195592,0.606060606,3.1,5,5,0
35,119,C2,23,0.980685591,0.053082834,5.412828944,19/07/2023 17:36,20/07/2023 11:56,4.37,93,705.63,0.745817941,2.168968486,0.640481437,July,0.102588869,0.626000501,-0.044929427,1.037311177,0.046549162,2.334329429,0.102588869,3,10,BL,6.86,106,0.022,M,0.477,0.004,1,3.41,0.775158493,17/06/2023,19/07/2023,0.76631115,0.748470621,1.146993517,0.778534525,2.167546759,2.03258754,1.027777403,0.583974264,0.191184229,64,3,0.519031142,0.580703336,3.1,5,5,0
35,121,B2,23,0.733348886,0.022425625,3.057974942,19/07/2023 17:36,20/07/2023 11:56,2.97,82,707.03,0.518933219,1.653778089,0.472756449,July,-0.136811081,0.551497383,-0.099960652,0.896602821,-0.016759794,1.345123611,-0.136811081,3,11,YL,3.76,88,5.00E-04,I,0.07,,NA,2.29,0.812531673,17/06/2023,19/07/2023,0.481607594,0.599966308,0.702634457,0.810553379,1.555960563,1.746169001,0.502517651,0.819674987,-0.007143314,64,3,0.64091858,0.612810707,3.11,8,8,0
35,122,A4,23,1.056184928,0.057555885,5.449413637,19/07/2023 17:36,20/07/2023 11:56,4.57,85,705.43,0.856754165,2.480590061,0.6599162,July,-0.061527418,0.699716735,0.003418153,0.914024577,-0.008402022,1.599726938,-0.061527418,3,11,YR,3.04,NA,NA,,NA,,NA,2.69,1.656162535,17/06/2023,19/07/2023,0.571935686,0.645739468,0.778446528,0.766579785,1.87291931,1.555900298,0.645180913,0.724373432,0.931789104,64,3,0.656376929,0.63697318,3.11,8,8,0
35,123,B3,23,0.636387357,0.038548506,6.05739657,19/07/2023 17:36,20/07/2023 11:56,1.2,62,708.8,0.40863257,0.899805922,0.079181246,July,-0.022556191,0.755550083,0.036759149,0.931975242,4.45E-05,1.74991553,-0.022556191,3,11,BrL,NA,NA,NA,,NA,,NA,0.76,1.427370008,17/06/2023,19/07/2023,0.523990397,1.280761493,0.713101823,0.985983437,0.927569111,2.506476501,0.97150241,1.472615805,-0.045245797,64,3,0.621293801,0.555555556,3.11,8,8,0
35,124,A3,23,1.62401104,0.079222737,4.878214164,19/07/2023 17:36,20/07/2023 11:56,5.95,96,704.05,1.293441704,2.677052132,0.774516966,July,0.002495093,0.899052152,0.112280777,1.012809764,0.036167984,1.853823441,0.002495093,3,11,BrR,8.64,112,0.041,M,0.354,0.004,1,4.97,0.562410561,17/06/2023,19/07/2023,1.299877907,1.008559294,1.568439249,0.815053867,2.269420085,1.878660677,0.80094274,0.360973119,0.201437442,64,3,0.669093851,0.5589701,3.11,8,8,0
35,126,A1,23,1.024447004,0.054459509,5.315990833,19/07/2023 17:36,20/07/2023 11:56,4.7,92,705.3,0.874061108,2.537811429,0.672097858,July,0.063916814,0.7017204,0.004659994,1.066707203,0.058685333,2.135453359,0.063916814,3,11,RR,5.52,100,0.108,F,0.209,,NA,3.78,0.68074531,17/06/2023,19/07/2023,0.868619348,0.796639502,1.006498827,0.825241797,2.080572128,2.047324487,0.545090967,0.522993986,0.157751324,64,3,0.704663212,0.693516699,3.11,8,8,0
35,127,B1,23,1.010857435,0.054425594,5.3841019,19/07/2023 17:36,20/07/2023 11:56,3.25,87,706.75,0.80565189,2.061597031,0.511883361,July,-0.006988925,0.810346014,0.067166392,0.868428307,-0.030625924,1.813778926,-0.006988925,3,11,BL,8.15,110,0.13,M,0.473,0.008,1,2.64,0.649612747,17/06/2023,19/07/2023,0.653410675,0.746234802,1.011693155,0.906510977,1.701947662,1.928664114,1.152526412,0.735480215,-0.085867468,64,3,0.637681159,0.616006467,3.11,8,8,0
35,128,A2,23,1.942137083,0.420306485,21.64144273,19/07/2023 17:36,20/07/2023 11:56,6.85,105,703.15,1.343412032,3.062984515,0.835690571,July,-0.047426296,0.856774396,0.091362371,0.847912195,-0.041009014,1.652520975,-0.047426296,3,11,BR,9.09,115,0.05,F,0.962,0.007,1.5,5.53,0.668940115,17/06/2023,19/07/2023,1.459083268,1.060583434,2.05030049,1.070891997,2.351495135,2.248448348,1.011956057,0.297769233,0.371170881,64,3,0.655030801,0.643114636,3.11,8,8,0
36,129,A1,23,0.96600369,0.067454156,6.982805239,20/07/2023 17:16,21/07/2023 11:11,4.33,93,705.67,0.752306613,1.839270984,0.636487896,July,0.035984677,0.63500483,-0.03872708,0.824806305,-0.053007923,2.002432814,0.035984677,3,12,YL,5.71,100,0.015,I,0.414,0.003,1,3.02,1.125970971,18/06/2023,20/07/2023,0.710890569,0.747832346,0.997434917,0.857566035,1.803787766,1.542720961,0.870965243,0.655872761,0.47009821,65,3,0.674937965,0.602099237,3.12,7,7,0
36,130,B2,23,0.58110569,0.011320023,1.948014413,20/07/2023 17:16,21/07/2023 11:11,1.68,76,708.32,0.417876105,1.20498928,0.225309282,July,-0.034985239,0.629049373,-0.042819375,0.866464227,-0.031609258,1.700544641,-0.034985239,3,12,YR,3.22,88,0.003,F,0.093,,NA,1.54,0.271910553,18/06/2023,20/07/2023,0.430453647,0.683368076,0.567585948,0.984518548,0.998741896,1.694948749,0.789905803,1.054552231,-0.782641678,65,3,0.612942613,0.678370787,3.12,7,7,0
36,131,A4,23,0.675654369,0.008697966,1.287339551,20/07/2023 17:16,21/07/2023 11:11,2.45,79,707.55,0.569599244,1.846297513,0.389166084,July,0.048451097,0.680895031,-0.008423943,1.0808254,0.064395647,2.060745562,0.048451097,3,12,BrL,3.54,88,0.008,I,0.185,0.001,1,2.08,0.511625409,18/06/2023,20/07/2023,0.38092338,0.503264711,0.546369578,0.841606969,1.323775886,2.086001072,0.617825584,0.876613387,-0.364987978,65,3,0.680042239,0.558232932,3.12,7,7,0
36,132,A2,23,0.757155125,0.043869022,5.793927894,20/07/2023 17:16,21/07/2023 11:11,3.12,83,706.88,0.569494621,1.971270282,0.494154594,July,-0.07152507,0.587281131,-0.072658061,0.862608371,-0.033546227,1.563321161,-0.07152507,3,12,BrR,4.32,93,0.046,F,0.086,,NA,2.69,0.463411901,18/06/2023,20/07/2023,0.548391176,0.619156725,0.650485437,0.927843404,1.487418453,1.530890431,0.694903096,0.724373432,-0.260961531,65,3,0.671747967,0.632,3.12,7,7,0
36,134,A3,23,0.600865604,0.023495097,3.91020837,20/07/2023 17:16,21/07/2023 11:11,1.91,75,708.09,0.448679818,1.256241855,0.281033367,July,-0.054752684,0.624486333,-0.04598117,1.071714592,0.060719249,1.624877377,-0.054752684,3,12,RR,2.6,80,0.01,F,0.08,0.001,1,1.86,0.082896107,18/06/2023,20/07/2023,0.368394269,0.521121444,0.456924273,0.673478406,1.31101097,1.599084681,0.559064678,0.942791014,-0.859894906,65,3,0.613425926,0.51980198,3.12,7,7,0
36,135,B1,23,0.76515083,0.013569624,1.773457401,20/07/2023 17:16,21/07/2023 11:11,3.27,85,706.73,0.603486122,1.552710081,0.514547753,July,0.150006594,0.604731029,-0.059941855,0.892485296,-0.018758825,2.603633619,0.150006594,3,12,,NA,NA,NA,,NA,,NA,3.47,-0.185514403,18/06/2023,20/07/2023,0.792092657,0.765449878,1.088122437,1.335639675,2.206859345,1.56691694,0.416835229,0.573648871,-0.759163274,65,3,0.65735568,0.55186722,3.12,7,7,0
36,136,B3,23,0.722403627,0.051819752,7.173240793,20/07/2023 17:16,21/07/2023 11:11,1.87,78,708.13,0.490715234,1.780148893,0.271841607,July,0.055213801,0.69188301,-0.001471442,0.999349333,0.030357432,2.093086022,0.055213801,3,12,BR,2.46,82,0.002,I,0.07,0.002,1,1.83,0.0675702,18/06/2023,20/07/2023,0.472159923,0.674575279,0.743734981,0.760690139,1.333029708,1.944534203,0.337409073,0.952416822,-0.884846622,65,3,0.595382746,0.557926829,3.12,7,7,0
36,137,D4,23,0.562797522,0.006061152,1.076968442,20/07/2023 17:16,21/07/2023 11:11,1.68,71,708.32,0.437884193,1.250030222,0.225309282,July,-0.001584383,0.659168527,-0.022507645,1.124402086,0.081561747,1.836491376,-0.001584383,3,13,YL,3.36,84,0.006,I,0.045,0.005,1,1.3,0.801342278,18/06/2023,20/07/2023,0.447897094,0.788618154,0.56118914,0.742187508,0.96098162,1.728467715,1.154022683,1.154843404,-0.353501126,65,3,0.605326877,0.657370518,3.13,7,7,0
36,138,C3,23,0.859588183,0.011990102,1.394865817,20/07/2023 17:16,21/07/2023 11:11,3.8,93,706.2,0.732675055,2.178480269,0.579783597,July,0.056950382,0.669797185,-0.01556079,1.06940275,0.059781401,2.101472247,0.056950382,3,13,YR,6.205,104,0.033,M,0.378,0.005,1,2.84,0.90999067,18/06/2023,20/07/2023,0.749825844,0.818974258,0.903684491,0.859878108,1.916038794,1.777871983,1.408559425,0.69225122,0.21773945,65,3,0.635110294,0.662610619,3.13,7,7,0
36,139,C4,23,0.496562681,0.018726171,3.77115965,20/07/2023 17:16,21/07/2023 11:11,1.31,70,708.69,0.359746904,1.170859339,0.117271296,July,-0.025045519,0.630451984,-0.041852093,1.465075742,0.196500182,1.739913898,-0.025045519,3,13,BrL,1.437,72,0.004,I,0.015,0.002,1,1.3,0.023946477,18/06/2023,20/07/2023,0.546570502,0.962353688,0.816151084,0.995544763,1.079251518,1.50608592,0.267911886,1.154843404,-1.130896926,65,3,0.605374823,0.611111111,3.13,7,7,0
36,141,C2,23,0.865870094,0.042525445,4.911296233,20/07/2023 17:16,21/07/2023 11:11,3.02,84,706.98,0.749409763,1.833761989,0.480006943,July,-0.048106871,0.788353209,0.055216731,0.898415361,-0.015882726,1.649933366,-0.048106871,3,13,RL,3.77,92,0.012,I,0.185,,NA,2.46,0.64092338,18/06/2023,20/07/2023,0.790320078,0.942394616,0.885572469,1.029630517,1.663952726,1.687228444,0.840251358,0.777283992,-0.136360613,65,3,0.52660152,0.624105012,3.13,7,7,0
36,142,C1,23,1.412229259,0.095500337,6.762382011,20/07/2023 17:16,21/07/2023 11:11,5.41,97,704.59,1.003644471,3.048358795,0.733197265,July,-0.089651145,0.739378406,0.027362654,0.847281396,-0.041332225,1.499415966,-0.089651145,3,13,RR,5.727,100,0.044,M,0.341,0.006,2,1.3,4.455890089,18/06/2023,20/07/2023,0.59817729,1.053218421,0.831309497,0.915777803,1.491203557,1.410349552,1.822873156,1.154843404,3.301046685,65,3,0.647689769,0.743073048,3.13,7,7,0
36,143,D2,23,0.696028805,0.033608162,4.828559035,20/07/2023 17:16,21/07/2023 11:11,2.25,80,707.75,0.469005972,1.226244836,0.352182518,July,0.024015012,0.590593052,-0.070215775,1.090312507,0.068191099,1.94799702,0.024015012,3,13,BL,3.47,89,0.024,F,0.121,0.003,1,2.1,0.215602723,18/06/2023,20/07/2023,0.501337392,0.658490333,0.703235728,0.634064464,1.585766899,1.543078779,0.628332123,0.870948519,-0.655345796,65,3,0.649159664,0.62745098,3.13,7,7,0
36,144,D3,23,0.769141274,0.058528556,7.609597677,20/07/2023 17:16,21/07/2023 11:11,2.1,74,707.9,0.518176258,1.291844237,0.322219295,July,0.087650041,0.680607634,-0.008607292,0.911757804,-0.009480406,2.255398659,0.087650041,3,13,BR,3.111,84,0.011,M,0.084,0.005,1,1.8,0.481720874,18/06/2023,20/07/2023,0.553900648,0.799391863,0.698515613,0.810246252,1.362731701,1.881487445,0.896267028,0.962201742,-0.480480868,65,3,0.648526077,0.670200236,3.13,7,7,0
37,125,C1,23,0.78002666,0.047408487,6.077803422,21/07/2023 16:24,22/07/2023 9:29,2.86,85,707.14,0.578734004,1.9187242,0.456366033,July,0.225543532,0.629399685,-0.042577587,1.035540354,0.045807133,3.098252495,0.225543532,3,11,RL,4.21,93,0.034,F,0.237,,NA,2.45,0.455098824,17/06/2023,21/07/2023,0.550272276,0.657791707,0.852178557,0.792516692,1.618264211,1.992237705,0.645668647,0.779695296,-0.324596471,66,3,0.623130608,0.684162896,3.11,8,8,0
37,145,B2,23,0.655313555,0.056897949,8.682553373,21/07/2023 16:24,22/07/2023 9:29,1.75,74,708.25,0.39681762,1.044254526,0.243038049,July,-0.070041326,0.582632615,-0.076109316,1.303861376,0.145871525,1.568671298,-0.070041326,3,14,YL,1.77,74,0.0039,I,0.043,0.0015,1,1.49,0.502623962,19/06/2023,21/07/2023,0.52643123,0.852764593,0.765511615,0.589316628,1.167337132,1.821547701,0.33902572,1.074091106,-0.571467144,66,3,0.557089084,0.677419355,3.14,5,5,0
37,146,A2,23,0.466568616,0.008458753,1.812970859,21/07/2023 16:24,22/07/2023 9:29,1.69,73,708.31,0.382790374,1.067855043,0.227886705,July,0.010686337,0.574147188,-0.082480866,1.352194379,0.161679231,1.889120296,0.010686337,3,14,YR,3.04,80,0.0255,M,0.1024,,NA,1.43,0.522044015,19/06/2023,21/07/2023,0.502270966,0.834320974,0.632968088,0.689522393,1.130285111,1.979597947,0.719780252,1.098422237,-0.576378223,66,3,0.540664376,0.576564581,3.14,5,5,0
37,147,A3,23,0.934348778,0.08322005,8.906743582,21/07/2023 16:24,22/07/2023 9:29,1.72,72,708.28,0.554289409,1.057639681,0.235528447,July,-0.01661495,0.822487387,0.073625139,1.192265079,0.107012929,1.774019242,-0.01661495,3,14,BrL,2.94,80,0.012,I,0.1167,,NA,1.51,0.40692075,19/06/2023,21/07/2023,0.584568419,0.93925693,0.838391921,0.615873198,1.084256792,2.185456732,0.633262388,1.066198,-0.65927725,66,3,0.578947368,0.624256837,3.14,5,5,0
37,151,A1,23,0.641318328,0.029730821,4.635891356,21/07/2023 16:24,22/07/2023 9:29,2.41,82,707.59,0.473845146,1.611622412,0.382017043,July,0.037721799,0.572157631,-0.083988414,0.894811618,-0.017628281,2.010458327,0.037721799,3,14,BL,2.56,82,0.0105,F,0.057,,NA,2.29,0.159609156,19/06/2023,21/07/2023,0.390828372,0.486877404,0.741438202,0.841727156,1.434851631,1.687110825,0.580800944,0.819674987,-0.660065831,66,3,0.602678571,0.558854719,3.14,5,5,0
37,152,B1,23,0.534057615,0.014142725,2.648164682,21/07/2023 16:24,22/07/2023 9:29,1.81,73,708.19,0.371073979,1.203466632,0.257678575,July,0.001619149,0.533725677,-0.114186011,1.336377055,0.156569115,1.850088167,0.001619149,3,14,BR,3.26,87,0.0176,I,0.128,,NA,1.74,0.123255413,19/06/2023,21/07/2023,0.351365895,0.517707262,0.489041586,0.661965386,1.553975528,1.529695594,0.681358735,0.982270586,-0.859015173,66,3,0.587378641,0.640966628,3.14,5,5,0
37,153,C2,23,0.947491974,0.062376841,6.583363513,21/07/2023 16:24,22/07/2023 9:29,3.91,89,706.09,0.742945883,1.97813393,0.592176757,July,-0.103569759,0.667445978,-0.017087988,0.743756567,-0.097929082,1.452123379,-0.103569759,3,15,YL,4.73,95,0.01,I,0.232,,NA,2.96,0.86983783,19/06/2023,21/07/2023,0.508384895,0.541401763,0.894411035,0.781627363,2.073677594,1.988034042,0.713929759,0.66775224,0.20208559,66,3,0.619444444,0.646784716,3.15,4,4,0
37,154,D3,23,0.942169547,0.029756982,3.158346845,21/07/2023 16:24,22/07/2023 9:29,2.97,83,707.03,0.723462427,1.417500812,0.472756449,July,0.138594003,0.768861235,0.044343857,1.078156741,0.063322007,2.536105286,0.138594003,3,15,YR,3.54,85,0.01,I,0.156,0.004,1,2.92,0.053057302,19/06/2023,21/07/2023,0.86951251,0.933713275,1.131161712,0.799363023,1.53348557,1.800890144,0.402258217,0.675806435,-0.622749134,66,3,0.630879346,0.703441296,3.15,4,4,0
37,155,C3,23,0.754382672,0.050883013,6.744986938,21/07/2023 16:24,22/07/2023 9:29,1.87,70,708.13,0.469974506,1.198302815,0.271841607,July,-0.049410371,0.66263966,-0.020226683,0.894042897,-0.018001538,1.644988648,-0.049410371,3,15,BrL,3.97,84,0.037,F,0.154,0.002,1,1.55,0.586510937,19/06/2023,21/07/2023,0.54888891,0.867950733,0.902095633,0.764822198,1.291587166,1.47111836,1.035122227,1.050720669,-0.464209732,66,3,0.634615385,0.521683673,3.15,4,4,0
37,157,D2,23,0.796569416,0.023922201,3.003153376,21/07/2023 16:24,22/07/2023 9:29,2.55,83,707.45,0.617315207,1.2097615,0.40654018,July,-0.04939138,0.720113763,0.015897003,1.255553074,0.12947518,1.645060581,-0.04939138,3,15,RL,2.23,81,0.008,I,0.041,<0.0005,1,2.28,0.349743488,19/06/2023,21/07/2023,0.547684635,0.684109304,0.782814738,0.922572562,1.410364665,1.527397962,0.069002334,0.822265688,-0.4725222,66,3,0.624026696,0.641468683,3.15,4,4,0
